what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1335047544496
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335047558856
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335048360535
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335048361511
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335136426073
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1335136427332
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1335136443927
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1335136444550
error,log,,,"Internal Error",1335136445396
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335136448674
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335136474420
error,log,,,"Internal Error",1335136476656
error,log,,,"Internal Error",1335136480313
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1335136480694
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335136482722
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335136510948
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1335136516493
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335136523505
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335136530692
error,log,,,"Internal Error",1335136536178
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1335136536358
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1335136536746
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1335136537101
error,log,,,"Internal Error",1335136541076
error,log,,,"Internal Error",1335136542656
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335136543346
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335136628807
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335136633761
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335136685845
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335136707919
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335139407120
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335139408748
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335139603888
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335139605110
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335174495594
error,log,,,"Internal Error",1335174500275
error,log,,,"Internal Error",1335174530375
error,log,,,"Internal Error",1335174532685
error,log,,,"Internal Error",1335174533369
error,log,,,"Internal Error",1335174572551
error,log,,,"Internal Error",1335174623329
error,log,,,"Internal Error",1335174623555
error,log,,,"Internal Error",1335174625161
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335174681811
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335174681929
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335174688801
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335174897402
error,log,,,"Internal Error",1335174930947
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335174985105
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335174985279
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335174992681
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335174992970
